#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
6386068;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6386077;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;3d ;"=";1;1;COM3;;
6386092;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;a2 ;"¢";1;1;COM3;;
6386116;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6386125;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386137;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386150;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6386161;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;3e ;">";1;1;COM3;;
6386176;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;a1 ;"°";1;1;COM3;;
6386200;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6386212;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386224;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386233;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6386245;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;40 ;"@";1;1;COM3;;
6386260;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;9f ;"ü";1;1;COM3;;
6386284;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6386293;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386305;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386317;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6386329;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;41 ;"A";1;1;COM3;;
6386341;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;9e ;"û";1;1;COM3;;
6386368;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6386380;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386392;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386404;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6386416;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;42 ;"B";1;1;COM3;;
6386428;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;9d ;"ù";1;1;COM3;;
6386452;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6386464;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386476;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386488;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6386500;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;43 ;"C";1;1;COM3;;
6386512;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;9c ;"ú";1;1;COM3;;
6386536;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6386548;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386560;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386572;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6386584;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;45 ;"E";1;1;COM3;;
6386596;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;9a ;"ö";1;1;COM3;;
6386620;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6386632;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386644;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386656;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6386668;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6386680;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;99 ;"ô";1;1;COM3;;
6386704;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6386716;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386728;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386740;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6386752;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;47 ;"G";1;1;COM3;;
6386764;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;98 ;"ò";1;1;COM3;;
6386788;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6386797;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386809;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386821;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6386836;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;49 ;"I";1;1;COM3;;
6386848;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;96 ;"ñ";1;1;COM3;;
6386872;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6386881;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386893;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386905;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6386917;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;4a ;"J";1;1;COM3;;
6386929;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;95 ;"ï";1;1;COM3;;
6386956;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6386968;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386980;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6386992;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6387004;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;4d ;"M";1;1;COM3;;
6387016;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;92 ;"í";1;1;COM3;;
6387040;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6387049;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387061;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387073;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6387085;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;4e ;"N";1;1;COM3;;
6387097;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;91 ;"ë";1;1;COM3;;
6387124;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6387136;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387148;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387160;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6387172;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;4f ;"O";1;1;COM3;;
6387184;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;90 ;"ê";1;1;COM3;;
6387208;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6387217;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387229;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387241;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6387253;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;51 ;"Q";1;1;COM3;;
6387265;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;8e ;"é";1;1;COM3;;
6387292;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6387302;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387316;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387328;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6387340;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;52 ;"R";1;1;COM3;;
6387352;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;8d ;"ç";1;1;COM3;;
6387376;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6387388;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387400;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387412;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6387424;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;53 ;"S";1;1;COM3;;
6387436;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;8c ;"å";1;1;COM3;;
6387460;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6387469;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387484;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387496;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6387508;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;55 ;"U";1;1;COM3;;
6387520;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;8a ;"ä";1;1;COM3;;
6387544;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6387555;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387568;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387579;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6387592;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;56 ;"V";1;1;COM3;;
6387604;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;89 ;"â";1;1;COM3;;
6387628;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6387640;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387652;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387664;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6387673;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;57 ;"W";1;1;COM3;;
6387688;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;88 ;"à";1;1;COM3;;
6387712;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6387724;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387733;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387745;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6387757;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;59 ;"Y";1;1;COM3;;
6387769;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;86 ;"Ü";1;1;COM3;;
6387796;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6387808;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387818;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387830;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6387843;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;5a ;"Z";1;1;COM3;;
6387856;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;85 ;"Ö";1;1;COM3;;
6387880;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6387892;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387904;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387916;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6387928;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;5b ;"[";1;1;COM3;;
6387940;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;84 ;"Ñ";1;1;COM3;;
6387964;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6387976;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6387988;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388000;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6388012;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;5d ;"]";1;1;COM3;;
6388024;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;82 ;"Ç";1;1;COM3;;
6388048;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6388060;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388072;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388084;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6388096;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;5e ;"^";1;1;COM3;;
6388108;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;81 ;"Å";1;1;COM3;;
6388132;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6388144;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388156;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388168;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6388180;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;5f ;"_";1;1;COM3;;
6388192;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;80 ;"Ä";1;1;COM3;;
6388216;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6388228;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388240;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388252;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6388263;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;61 ;"a";1;1;COM3;;
6388276;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;7e ;"~";1;1;COM3;;
6388300;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6388312;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388324;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388336;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6388348;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;62 ;"b";1;1;COM3;;
6388360;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;7d ;"}";1;1;COM3;;
6388384;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6388395;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388408;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388420;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6388432;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;63 ;"c";1;1;COM3;;
6388444;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;7c ;"|";1;1;COM3;;
6388468;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6388477;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388489;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388501;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6388513;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;65 ;"e";1;1;COM3;;
6388525;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;7a ;"z";1;1;COM3;;
6388552;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6388561;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388573;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388585;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6388600;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;66 ;"f";1;1;COM3;;
6388609;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;79 ;"y";1;1;COM3;;
6388636;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6388648;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388660;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388672;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6388684;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;67 ;"g";1;1;COM3;;
6388696;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;78 ;"x";1;1;COM3;;
6388720;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6388732;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388744;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388756;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6388768;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;69 ;"i";1;1;COM3;;
6388780;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;76 ;"v";1;1;COM3;;
6388804;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6388813;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388828;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388840;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6388852;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;6a ;"j";1;1;COM3;;
6388864;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;75 ;"u";1;1;COM3;;
6388888;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6388900;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388912;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388924;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6388936;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;6b ;"k";1;1;COM3;;
6388948;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;74 ;"t";1;1;COM3;;
6388972;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6388984;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6388996;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389008;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6389020;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;6c ;"l";1;1;COM3;;
6389032;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;73 ;"s";1;1;COM3;;
6389056;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6389068;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389080;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389092;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6389104;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;6e ;"n";1;1;COM3;;
6389116;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;71 ;"q";1;1;COM3;;
6389140;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6389152;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389164;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389176;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6389188;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;6f ;"o";1;1;COM3;;
6389200;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;70 ;"p";1;1;COM3;;
6389224;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6389235;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389248;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389260;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6389272;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;70 ;"p";1;1;COM3;;
6389284;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;6f ;"o";1;1;COM3;;
6389308;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6389320;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389332;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389344;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6389356;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;72 ;"r";1;1;COM3;;
6389368;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;6d ;"m";1;1;COM3;;
6389392;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6389404;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389416;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389428;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6389440;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;73 ;"s";1;1;COM3;;
6389452;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;6c ;"l";1;1;COM3;;
6389476;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6389488;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389500;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389512;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6389524;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;74 ;"t";1;1;COM3;;
6389536;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;6b ;"k";1;1;COM3;;
6389560;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6389572;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389584;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389596;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6389608;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;76 ;"v";1;1;COM3;;
6389620;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;69 ;"i";1;1;COM3;;
6389644;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6389656;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389668;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389680;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
6389692;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;77 ;"w";1;1;COM3;;
6389704;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;68 ;"h";1;1;COM3;;
6389728;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6389739;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389752;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6389764;05/05/2020 21:12:44;IRP_MJ_WRITE;DOWN;;20 ;" ";1;1;COM3;;
